Store,Date,Weekly_Sales,Holiday_Flag,Temperature,CPI,Unemployment,Fuel_Price
13,22-06-2012,2094373,0,72.89,130.7929,5.965,3.737
13,29-06-2012,2037663.71,0,82,130.7562667,5.965,3.681
13,06-07-2012,2184980.35,0,79.23,130.7196333,5.765,3.63
13,13-07-2012,2002750.99,0,83.68,130.683,5.765,3.595
13,20-07-2012,2053089.32,0,75.69,130.7012903,5.765,3.556
13,27-07-2012,1914430.53,0,80.42,130.7195806,5.765,3.537
13,03-08-2012,2044148.23,0,81.99,130.737871,5.765,3.512
13,10-08-2012,2041019.92,0,81.69,130.7561613,5.765,3.509
13,17-08-2012,2095769.18,0,79.4,130.7909677,5.765,3.545
13,24-08-2012,2059458.25,0,77.37,130.8381613,5.765,3.582
13,31-08-2012,2073855.42,0,79.18,130.8853548,5.765,3.624
13,07-09-2012,2165796.31,1,70.65,130.9325484,5.765,3.689
13,14-09-2012,1919917.03,0,68.55,130.9776667,5.765,3.749
13,21-09-2012,1938379.66,0,67.96,131.0103333,5.765,3.821
13,28-09-2012,1927664.11,0,64.8,131.043,5.765,3.821
13,05-10-2012,2041918.74,0,61.79,131.0756667,5.621,3.815
13,12-10-2012,1999079.44,0,55.1,131.1083333,5.621,3.797
13,19-10-2012,2018010.15,0,52.06,131.1499677,5.621,3.781
13,26-10-2012,2035189.66,0,46.97,131.1930968,5.621,3.755
14,05-02-2010,2623469.95,0,27.31,181.8711898,8.992,2.784
14,12-02-2010,1704218.84,1,27.73,181.982317,8.992,2.773
14,19-02-2010,2204556.7,0,31.27,182.0347816,8.992,2.745
14,26-02-2010,2095591.63,0,34.89,182.0774691,8.992,2.754
14,05-03-2010,2237544.75,0,37.13,182.1201566,8.992,2.777
14,12-03-2010,2156035.06,0,45.8,182.1628441,8.992,2.818
14,19-03-2010,2066219.3,0,48.79,182.0779857,8.992,2.844
14,26-03-2010,2050396.27,0,54.36,181.9718697,8.992,2.854
14,02-04-2010,2495630.51,0,47.74,181.8657537,8.899,2.85
14,09-04-2010,2258781.28,0,65.45,181.7596377,8.899,2.869
14,16-04-2010,2121788.61,0,54.28,181.6924769,8.899,2.899
14,23-04-2010,2138144.91,0,53.47,181.6772564,8.899,2.902
14,30-04-2010,2082355.12,0,53.15,181.6620359,8.899,2.921
14,07-05-2010,2370116.52,0,70.75,181.6468154,8.899,2.966
14,14-05-2010,2129771.13,0,54.26,181.6612792,8.899,2.982
14,21-05-2010,2108187.1,0,62.62,181.8538486,8.899,2.958
14,28-05-2010,2227152.16,0,69.27,182.0464181,8.899,2.899
14,04-06-2010,2363601.47,0,75.93,182.2389876,8.899,2.847
14,11-06-2010,2249570.04,0,69.71,182.4315571,8.899,2.809
14,18-06-2010,2248645.59,0,72.62,182.4424199,8.899,2.78
14,25-06-2010,2246179.91,0,79.32,182.3806,8.899,2.808
14,02-07-2010,2334788.42,0,76.61,182.3187801,8.743,2.815
14,09-07-2010,2236209.13,0,82.45,182.2569603,8.743,2.793
14,16-07-2010,2130287.27,0,77.84,182.2604411,8.743,2.783
14,23-07-2010,2044155.39,0,81.46,182.3509895,8.743,2.771
14,30-07-2010,2054843.28,0,79.78,182.4415378,8.743,2.781
14,06-08-2010,2219813.5,0,77.17,182.5320862,8.743,2.784
14,13-08-2010,2052984.81,0,78.44,182.6226346,8.743,2.805
14,20-08-2010,2057138.31,0,76.01,182.6165205,8.743,2.779
14,27-08-2010,2020332.07,0,71.36,182.6104063,8.743,2.755
14,03-09-2010,2182563.66,0,78.37,182.6042922,8.743,2.715
14,10-09-2010,2191767.76,1,70.87,182.598178,8.743,2.699
14,17-09-2010,1953539.85,0,66.55,182.622509,8.743,2.706
14,24-09-2010,1879891.13,0,68.59,182.6696737,8.743,2.713
14,01-10-2010,1855703.66,0,70.58,182.7168385,8.724,2.707
14,08-10-2010,2091663.2,0,56.49,182.7640032,8.724,2.764
14,15-10-2010,1932162.63,0,58.61,182.8106203,8.724,2.868
14,22-10-2010,1936621.09,0,53.15,182.8558685,8.724,2.917
14,29-10-2010,1984768.34,0,61.3,182.9011166,8.724,2.921
14,05-11-2010,2078417.47,0,45.65,182.9463648,8.724,2.917
14,12-11-2010,2092189.06,0,46.14,182.9916129,8.724,2.931
14,19-11-2010,1968462.58,0,50.02,182.8989385,8.724,3
14,26-11-2010,2921709.71,1,46.15,182.7832769,8.724,3.039
14,03-12-2010,2258489.63,0,40.93,182.6676154,8.724,3.046
14,10-12-2010,2600519.26,0,30.54,182.5519538,8.724,3.109
14,17-12-2010,2762861.41,0,30.51,182.517732,8.724,3.14
14,24-12-2010,3818686.45,0,30.59,182.54459,8.724,3.141
14,31-12-2010,1623716.46,1,29.67,182.5714479,8.724,3.179
14,07-01-2011,1864746.1,0,34.32,182.5983058,8.549,3.193
14,14-01-2011,1699095.9,0,24.78,182.6585782,8.549,3.205
14,21-01-2011,1743188.87,0,30.55,182.9193368,8.549,3.229
14,28-01-2011,1613718.38,0,24.05,183.1800955,8.549,3.237
14,04-02-2011,1995891.87,0,28.73,183.4408542,8.549,3.231
14,11-02-2011,1980405.03,1,30.3,183.7016129,8.549,3.239
14,18-02-2011,2019031.67,0,40.7,183.9371353,8.549,3.245
14,25-02-2011,1875708.88,0,35.78,184.1625632,8.549,3.274
14,04-03-2011,2041215.61,0,38.65,184.3879911,8.549,3.433
14,11-03-2011,1931104.67,0,45.01,184.613419,8.549,3.582
14,18-03-2011,1932491.42,0,46.66,184.809719,8.549,3.631
14,25-03-2011,1879451.23,0,41.76,184.9943679,8.549,3.625
14,01-04-2011,1869110.55,0,37.27,185.1790167,8.521,3.638
14,08-04-2011,2037798.88,0,48.71,185.3636656,8.521,3.72
14,15-04-2011,1974960.86,0,53.69,185.5339821,8.521,3.821
14,22-04-2011,2256461.39,0,53.04,185.6684673,8.521,3.892
14,29-04-2011,1930617.64,0,66.18,185.8029526,8.521,3.962
14,06-05-2011,2095599.93,0,58.21,185.9374378,8.521,4.046
14,13-05-2011,2004330.3,0,60.38,186.0719231,8.521,4.066
14,20-05-2011,1959967.8,0,62.28,185.9661154,8.521,4.062
14,27-05-2011,2080694.24,0,69.7,185.8603077,8.521,3.985
14,03-06-2011,2079899.47,0,76.38,185.7545,8.521,3.922
14,10-06-2011,2132446,0,73.88,185.6486923,8.521,3.881
14,17-06-2011,2082083.34,0,69.32,185.6719333,8.521,3.842
14,24-06-2011,2069523.52,0,74.85,185.7919609,8.521,3.804
14,01-07-2011,2074668.19,0,74.04,185.9119885,8.625,3.748
14,08-07-2011,2063401.06,0,77.49,186.032016,8.625,3.711
14,15-07-2011,1953544.76,0,78.47,186.1399808,8.625,3.76
14,22-07-2011,1882070.88,0,82.33,186.2177885,8.625,3.811
14,29-07-2011,1871021.01,0,81.31,186.2955962,8.625,3.829
14,05-08-2011,2066020.69,0,78.22,186.3734038,8.625,3.842
14,12-08-2011,1928773.82,0,77,186.4512115,8.625,3.812
14,19-08-2011,1896873.99,0,72.98,186.5093071,8.625,3.747
14,26-08-2011,2273470.62,0,72.55,186.5641172,8.625,3.704
14,02-09-2011,1750891.47,0,70.63,186.6189274,8.625,3.703
14,09-09-2011,2202742.9,1,71.48,186.6737376,8.625,3.738
14,16-09-2011,1864637.89,0,69.17,186.8024,8.625,3.742
14,23-09-2011,1871555.64,0,63.75,187.0295321,8.625,3.711
14,30-09-2011,1809989.29,0,70.66,187.2566641,8.625,3.645
14,07-10-2011,2078796.76,0,55.82,187.4837962,8.523,3.583
14,14-10-2011,1890870.75,0,63.82,187.6917481,8.523,3.541
14,21-10-2011,2009004.59,0,59.6,187.7846197,8.523,3.57
14,28-10-2011,2056846.12,0,51.78,187.8774913,8.523,3.569
14,04-11-2011,2174056.71,0,43.92,187.9703629,8.523,3.551
14,11-11-2011,2081534.65,0,47.65,188.0632345,8.523,3.53
14,18-11-2011,1969360.72,0,51.34,188.1983654,8.523,3.53
14,25-11-2011,2685351.81,1,48.71,188.3504,8.523,3.492
14,02-12-2011,2143080.57,0,50.19,188.5024346,8.523,3.452
14,09-12-2011,2470581.29,0,46.57,188.6544692,8.523,3.415
14,16-12-2011,2594363.09,0,39.93,188.7979349,8.523,3.413
14,23-12-2011,3369068.99,0,42.27,188.9299752,8.523,3.389
14,30-12-2011,1914148.89,1,37.79,189.0620155,8.523,3.389
14,06-01-2012,1859144.96,0,35.88,189.1940558,8.424,3.422
14,13-01-2012,1696248.27,0,41.18,189.3260962,8.424,3.513
14,20-01-2012,1789113.32,0,31.85,189.4214733,8.424,3.533
14,27-01-2012,1595362.27,0,37.93,189.5168505,8.424,3.567
14,03-02-2012,1877410.36,0,42.96,189.6122277,8.424,3.617
14,10-02-2012,2077256.24,1,37,189.7076048,8.424,3.64
14,17-02-2012,2020550.99,0,36.85,189.8424834,8.424,3.695
14,24-02-2012,1875040.16,0,42.86,190.0069881,8.424,3.739
14,02-03-2012,1926004.99,0,41.55,190.1714927,8.424,3.816
14,09-03-2012,2020839.31,0,45.52,190.3359973,8.424,3.848
14,16-03-2012,1941040.5,0,50.56,190.4618964,8.424,3.862
14,23-03-2012,1893447.71,0,59.45,190.5363213,8.424,3.9
14,30-03-2012,1905033.01,0,50.04,190.6107463,8.424,3.953
14,06-04-2012,2376022.26,0,49.73,190.6851712,8.567,3.996
14,13-04-2012,1912909.69,0,51.83,190.7595962,8.567,4.044
14,20-04-2012,1875686.44,0,63.13,190.8138013,8.567,4.027
14,27-04-2012,1784029.95,0,53.2,190.8680064,8.567,4.004
14,04-05-2012,1949354.29,0,55.21,190.9222115,8.567,3.951
14,11-05-2012,1987531.05,0,61.24,190.9764167,8.567,3.889
14,18-05-2012,1932233.17,0,66.3,190.9964479,8.567,3.848
14,25-05-2012,2030869.61,0,67.21,191.0028096,8.567,3.798
14,01-06-2012,2049485.49,0,74.48,191.0091712,8.567,3.742
14,08-06-2012,2099615.88,0,64.3,191.0155329,8.567,3.689
14,15-06-2012,1905733.68,0,71.93,191.0299731,8.567,3.62
14,22-06-2012,1660228.88,0,74.22,191.0646096,8.567,3.564
14,29-06-2012,1591835.02,0,75.22,191.0992462,8.567,3.506
14,06-07-2012,1862128.95,0,82.99,191.1338827,8.684,3.475
14,13-07-2012,1544422.35,0,79.97,191.1685192,8.684,3.523
14,20-07-2012,1553250.16,0,78.89,191.1670428,8.684,3.567
14,27-07-2012,1479514.66,0,77.2,191.1655664,8.684,3.647
14,03-08-2012,1656886.46,0,76.58,191.16409,8.684,3.654
14,10-08-2012,1648570.03,0,78.65,191.1626135,8.684,3.722
14,17-08-2012,1660433.3,0,75.71,191.2284919,8.684,3.807
14,24-08-2012,1621841.33,0,72.62,191.3448865,8.684,3.834
14,31-08-2012,1613342.19,0,75.09,191.461281,8.684,3.867
14,07-09-2012,1904512.34,1,75.7,191.5776756,8.684,3.911
14,14-09-2012,1554794.22,0,67.87,191.69985,8.684,3.948
14,21-09-2012,1565352.46,0,65.32,191.8567038,8.684,4.038
14,28-09-2012,1522512.2,0,64.88,192.0135577,8.684,3.997
14,05-10-2012,1687592.16,0,64.89,192.1704115,8.667,3.985
14,12-10-2012,1639585.61,0,54.47,192.3272654,8.667,4
14,19-10-2012,1590274.72,0,56.47,192.3308542,8.667,3.969
14,26-10-2012,1704357.62,0,58.85,192.3088989,8.667,3.882
15,05-02-2010,652122.44,0,19.83,131.5279032,8.35,2.954
15,12-02-2010,682447.1,1,22,131.5866129,8.35,2.94
15,19-02-2010,660838.75,0,27.54,131.637,8.35,2.909
15,26-02-2010,564883.2,0,29.87,131.686,8.35,2.91
15,05-03-2010,605325.43,0,31.79,131.735,8.35,2.919
15,12-03-2010,604173.59,0,41.39,131.784,8.35,2.938
15,19-03-2010,593710.67,0,44.69,131.8242903,8.35,2.96
15,26-03-2010,592111.49,0,39.53,131.863129,8.35,2.963
15,02-04-2010,718470.71,0,45.27,131.9019677,8.185,2.957
15,09-04-2010,634605.77,0,57.77,131.9408065,8.185,2.992
15,16-04-2010,641208.65,0,49.63,131.9809,8.185,3.01
15,23-04-2010,643097.6,0,46.54,132.0226667,8.185,3.021
15,30-04-2010,570791.11,0,49.09,132.0644333,8.185,3.042
15,07-05-2010,661348.88,0,63.16,132.1062,8.185,3.095
15,14-05-2010,594385.2,0,47.13,132.152129,8.185,3.112
15,21-05-2010,616598.1,0,59.09,132.2230323,8.185,3.096
15,28-05-2010,744772.88,0,70.61,132.2939355,8.185,3.046
15,04-06-2010,693192.5,0,69.99,132.3648387,8.185,3.006
15,11-06-2010,619337.29,0,61.04,132.4357419,8.185,2.972
15,18-06-2010,652329.53,0,65.83,132.4733333,8.185,2.942
15,25-06-2010,672194.03,0,72.79,132.4976,8.185,2.958
15,02-07-2010,709337.11,0,66.13,132.5218667,8.099,2.958
15,09-07-2010,691497.62,0,77.33,132.5461333,8.099,2.94
15,16-07-2010,633203.69,0,72.83,132.5667742,8.099,2.933
15,23-07-2010,598553.43,0,73.2,132.5825806,8.099,2.924
15,30-07-2010,619224.06,0,72.04,132.5983871,8.099,2.932
15,06-08-2010,639651.24,0,72.7,132.6141935,8.099,2.942
15,13-08-2010,622437.08,0,72.17,132.63,8.099,2.923
15,20-08-2010,637090.44,0,71.1,132.6616129,8.099,2.913
15,27-08-2010,649791.15,0,65.07,132.6932258,8.099,2.885
15,03-09-2010,638647.21,0,73.17,132.7248387,8.099,2.86
15,10-09-2010,641965.2,1,62.36,132.7564516,8.099,2.837
15,17-09-2010,583210.87,0,57.94,132.7670667,8.099,2.846
15,24-09-2010,548542.47,0,62.53,132.7619333,8.099,2.837
15,01-10-2010,566945.95,0,59.69,132.7568,8.067,2.84
15,08-10-2010,591603.79,0,52.19,132.7516667,8.067,2.903
15,15-10-2010,577011.26,0,49.96,132.7633548,8.067,2.999
15,22-10-2010,600395.73,0,47.1,132.8170968,8.067,3.049
15,29-10-2010,598301.5,0,55.09,132.8708387,8.067,3.055
15,05-11-2010,612987.64,0,40.29,132.9245806,8.067,3.049
15,12-11-2010,619639.74,0,39.63,132.9783226,8.067,3.065
15,19-11-2010,608200.81,0,44.1,132.9172,8.067,3.138
15,26-11-2010,1120018.92,1,40.71,132.8369333,8.067,3.186
15,03-12-2010,754134.95,0,36,132.7566667,8.067,3.2
15,10-12-2010,847294.04,0,23.97,132.6764,8.067,3.255
15,17-12-2010,983825.15,0,25.3,132.6804516,8.067,3.301
15,24-12-2010,1368318.17,0,25.07,132.7477419,8.067,3.309
15,31-12-2010,543754.17,1,26.54,132.8150323,8.067,3.336
15,07-01-2011,509640.77,0,30.53,132.8823226,7.771,3.351
15,14-01-2011,479424.2,0,19.53,132.9510645,7.771,3.367
15,21-01-2011,487311.03,0,21.84,133.0285161,7.771,3.391
15,28-01-2011,481119.6,0,19.61,133.1059677,7.771,3.402
15,04-02-2011,556550.85,0,20.69,133.1834194,7.771,3.4
15,11-02-2011,582864.35,1,21.64,133.260871,7.771,3.416
15,18-02-2011,649993.5,0,33.06,133.3701429,7.771,3.42
15,25-02-2011,547564.09,0,20.87,133.4921429,7.771,3.452
15,04-03-2011,573374.49,0,28.16,133.6141429,7.771,3.605
15,11-03-2011,537035.28,0,34.27,133.7361429,7.771,3.752
15,18-03-2011,551553.99,0,40.23,133.8492258,7.771,3.796
15,25-03-2011,527389.28,0,32.63,133.9587419,7.771,3.789
15,01-04-2011,542556.05,0,30.34,134.0682581,7.658,3.811
15,08-04-2011,587370.81,0,40.94,134.1777742,7.658,3.895
15,15-04-2011,607691.36,0,48.63,134.2784667,7.658,3.981
15,22-04-2011,655318.26,0,41.37,134.3571,7.658,4.061
15,29-04-2011,560764.41,0,55.46,134.4357333,7.658,4.117
15,06-05-2011,630522.67,0,49.87,134.5143667,7.658,4.192
15,13-05-2011,630482.91,0,57.07,134.593,7.658,4.211
15,20-05-2011,593941.9,0,57.19,134.6803871,7.658,4.202
15,27-05-2011,636193.24,0,65.87,134.7677742,7.658,4.134
15,03-06-2011,695396.19,0,69.8,134.8551613,7.658,4.069
15,10-06-2011,642679.81,0,69.86,134.9425484,7.658,4.025
15,17-06-2011,639928.85,0,63.9,135.0837333,7.658,3.989
15,24-06-2011,656594.95,0,69.96,135.2652667,7.658,3.964
15,01-07-2011,674669.16,0,67.43,135.4468,7.806,3.916
15,08-07-2011,635118.48,0,73.47,135.6283333,7.806,3.886
15,15-07-2011,624114.56,0,73.34,135.7837419,7.806,3.915
15,22-07-2011,607475.44,0,79.97,135.8738387,7.806,3.972
15,29-07-2011,577511.02,0,74.67,135.9639355,7.806,4.004
15,05-08-2011,607961.21,0,73.63,136.0540323,7.806,4.02
15,12-08-2011,590836.37,0,70.63,136.144129,7.806,3.995
15,19-08-2011,599488.98,0,70.41,136.183129,7.806,3.942
15,26-08-2011,605413.17,0,69.19,136.2136129,7.806,3.906
15,02-09-2011,649159.68,0,67.63,136.2440968,7.806,3.879
15,09-09-2011,607593.51,1,67.59,136.2745806,7.806,3.93
15,16-09-2011,545052.34,0,62.1,136.3145,7.806,3.937
15,23-09-2011,545570.86,0,59,136.367,7.806,3.899
15,30-09-2011,521297.31,0,64.87,136.4195,7.806,3.858
15,07-10-2011,579068.88,0,51.24,136.472,7.866,3.775
15,14-10-2011,537300.94,0,61.3,136.5150968,7.866,3.744
15,21-10-2011,603318.89,0,51.67,136.5017742,7.866,3.757
15,28-10-2011,589842.69,0,45.54,136.4884516,7.866,3.757
15,04-11-2011,615121.78,0,43.39,136.475129,7.866,3.738
15,11-11-2011,618949.82,0,47.13,136.4618065,7.866,3.719
15,18-11-2011,597856.51,0,46.53,136.4666667,7.866,3.717
15,25-11-2011,1066478.1,1,41.1,136.4788,7.866,3.689
15,02-12-2011,699028.66,0,45.67,136.4909333,7.866,3.666
15,09-12-2011,764565.55,0,38.53,136.5030667,7.866,3.627
15,16-12-2011,870415.49,0,35.49,136.5335161,7.866,3.611
15,23-12-2011,1182691.87,0,34.93,136.5883871,7.866,3.587
15,30-12-2011,603460.79,1,31.44,136.6432581,7.866,3.566
15,06-01-2012,516087.65,0,30.24,136.698129,7.943,3.585
15,13-01-2012,454183.42,0,36.26,136.753,7.943,3.666
15,20-01-2012,492721.85,0,21.39,136.8564194,7.943,3.705
15,27-01-2012,466045.63,0,30.87,136.9598387,7.943,3.737
15,03-02-2012,523831.64,0,35.3,137.0632581,7.943,3.796
15,10-02-2012,628218.22,1,31.91,137.1666774,7.943,3.826
15,17-02-2012,598502.83,0,30.26,137.2583103,7.943,3.874
15,24-02-2012,561137.06,0,33.18,137.3411034,7.943,3.917
15,02-03-2012,541292.64,0,33.24,137.4238966,7.943,3.983
15,09-03-2012,545120.67,0,36.97,137.5066897,7.943,4.021
15,16-03-2012,570611.23,0,47.42,137.5843871,7.943,4.021
15,23-03-2012,565481.88,0,58.92,137.6552903,7.943,4.054
15,30-03-2012,557547.25,0,42.65,137.7261935,7.943,4.098
15,06-04-2012,659950.36,0,40.01,137.7970968,8.15,4.143
15,13-04-2012,558585.13,0,43.52,137.868,8.15,4.187
15,20-04-2012,534780.57,0,54.47,137.9230667,8.15,4.17
15,27-04-2012,527402.62,0,41.57,137.9781333,8.15,4.163
15,04-05-2012,577868.38,0,51.04,138.0332,8.15,4.124
15,11-05-2012,579539.95,0,54.23,138.0882667,8.15,4.055
15,18-05-2012,600050.98,0,58.84,138.1065806,8.15,4.029
15,25-05-2012,693780.42,0,67.97,138.1101935,8.15,3.979
15,01-06-2012,663971.26,0,67.61,138.1138065,8.15,3.915
15,08-06-2012,611390.67,0,59.35,138.1174194,8.15,3.871
15,15-06-2012,636737.65,0,67.7,138.1295333,8.15,3.786
15,22-06-2012,687085.6,0,74.28,138.1629,8.15,3.722
15,29-06-2012,624099.48,0,68.91,138.1962667,8.15,3.667
15,06-07-2012,678024.75,0,74.64,138.2296333,8.193,3.646
15,13-07-2012,591335.5,0,72.62,138.263,8.193,3.689
15,20-07-2012,592369.22,0,75.31,138.2331935,8.193,3.732
15,27-07-2012,571190.83,0,73.9,138.2033871,8.193,3.82
15,03-08-2012,590739.62,0,73.13,138.1735806,8.193,3.819
15,10-08-2012,590453.63,0,73.99,138.1437742,8.193,3.863
15,17-08-2012,579738.2,0,70.29,138.1857097,8.193,3.963
15,24-08-2012,606210.77,0,66.98,138.2814516,8.193,3.997
15,31-08-2012,610185.32,0,71.42,138.3771935,8.193,4.026
15,07-09-2012,587259.82,1,71.61,138.4729355,8.193,4.076
15,14-09-2012,527509.76,0,65.44,138.5673,8.193,4.088
15,21-09-2012,533161.64,0,60.34,138.6534,8.193,4.203
15,28-09-2012,553901.97,0,57.13,138.7395,8.193,4.158
15,05-10-2012,573498.64,0,59.57,138.8256,7.992,4.151
15,12-10-2012,551799.63,0,49.12,138.9117,7.992,4.186
15,19-10-2012,555652.77,0,52.89,138.8336129,7.992,4.153
15,26-10-2012,558473.6,0,55.75,138.7281613,7.992,4.071
16,05-02-2010,477409.3,0,19.79,189.3816974,7.039,2.58
16,12-02-2010,472044.28,1,20.87,189.4642725,7.039,2.572
16,19-02-2010,469868.7,0,21.13,189.5340998,7.039,2.55
16,26-02-2010,443242.17,0,18.12,189.6018023,7.039,2.586
16,05-03-2010,444181.85,0,27.92,189.6695049,7.039,2.62
16,12-03-2010,445393.74,0,28.64,189.7372075,7.039,2.684
16,19-03-2010,504307.35,0,33.45,189.734262,7.039,2.692
16,26-03-2010,483177.2,0,29.88,189.7195417,7.039,2.717
16,02-04-2010,490503.69,0,36.19,189.7048215,6.842,2.725
16,09-04-2010,424083.99,0,34.21,189.6901012,6.842,2.75
16,16-04-2010,436312.41,0,45.69,189.6628845,6.842,2.765
16,23-04-2010,370230.94,0,44.9,189.6190057,6.842,2.776
16,30-04-2010,383550.93,0,37.75,189.575127,6.842,2.766
16,07-05-2010,403217.22,0,37.43,189.5312483,6.842,2.771
16,14-05-2010,401770.9,0,41.26,189.4904116,6.842,2.788
16,21-05-2010,435300.51,0,47.34,189.467827,6.842,2.776
16,28-05-2010,479430,0,52.08,189.4452425,6.842,2.737
16,04-06-2010,516295.81,0,53.76,189.422658,6.842,2.7
16,11-06-2010,535587.31,0,62.63,189.4000734,6.842,2.684
16,18-06-2010,540149.85,0,52.4,189.4185259,6.842,2.674
16,25-06-2010,546554.96,0,62.37,189.4533931,6.842,2.715
16,02-07-2010,610641.42,0,64.44,189.4882603,6.868,2.728
16,09-07-2010,614253.33,0,61.79,189.5231276,6.868,2.711
16,16-07-2010,586583.69,0,67.68,189.6125456,6.868,2.699
16,23-07-2010,588344.18,0,70.67,189.774698,6.868,2.691
16,30-07-2010,562633.67,0,70.71,189.9368504,6.868,2.69
16,06-08-2010,586936.45,0,67.42,190.0990028,6.868,2.69
16,13-08-2010,543757.97,0,63.91,190.2611552,6.868,2.723
16,20-08-2010,521516.96,0,63.59,190.2948237,6.868,2.732
16,27-08-2010,581010.52,0,65.66,190.3284922,6.868,2.731
16,03-09-2010,542087.89,0,58.02,190.3621607,6.868,2.773
16,10-09-2010,537518.57,1,57.24,190.3958293,6.868,2.78
16,17-09-2010,522049.52,0,56.55,190.4688287,6.868,2.8
16,24-09-2010,511330.32,0,58.19,190.5713264,6.868,2.793
16,01-10-2010,463977.54,0,59.39,190.6738241,6.986,2.759
16,08-10-2010,442894.2,0,54.29,190.7763218,6.986,2.745
16,15-10-2010,452169.28,0,45,190.8623087,6.986,2.762
16,22-10-2010,541216.92,0,45.85,190.9070184,6.986,2.762
16,29-10-2010,495022.51,0,35.76,190.951728,6.986,2.748
16,05-11-2010,446905.02,0,39.94,190.9964377,6.986,2.729
16,12-11-2010,453632.76,0,34.04,191.0411474,6.986,2.737
16,19-11-2010,458634.68,0,27.26,191.0312172,6.986,2.758
16,26-11-2010,651837.77,1,23.46,191.0121805,6.986,2.742
16,03-12-2010,512260.59,0,23.68,190.9931437,6.986,2.712
16,10-12-2010,570103.64,0,32.02,190.9741069,6.986,2.728
16,17-12-2010,648652.01,0,26.01,191.0303376,6.986,2.778
16,24-12-2010,1004730.69,0,32.46,191.1430189,6.986,2.781
16,31-12-2010,575317.38,1,19.66,191.2557002,6.986,2.829
16,07-01-2011,573545.96,0,12.39,191.3683815,6.614,2.882
16,14-01-2011,470365.59,0,17.46,191.4784939,6.614,2.911
16,21-01-2011,462888.13,0,28.6,191.5731924,6.614,2.973
16,28-01-2011,448391.99,0,20.8,191.667891,6.614,3.008
16,04-02-2011,479263.15,0,13.64,191.7625895,6.614,3.011
16,11-02-2011,466806.89,1,15.02,191.8572881,6.614,3.037
16,18-02-2011,491179.79,0,27.18,191.9178331,6.614,3.051
16,25-02-2011,475201.64,0,26.15,191.9647167,6.614,3.101
16,04-03-2011,484829.07,0,31.77,192.0116004,6.614,3.232
16,11-03-2011,457504.35,0,29.36,192.058484,6.614,3.372
16,18-03-2011,497373.49,0,36.5,192.1237981,6.614,3.406
16,25-03-2011,465279.68,0,32.61,192.1964844,6.614,3.414
16,01-04-2011,459756.11,0,35.75,192.2691707,6.339,3.461
16,08-04-2011,439276.5,0,38.04,192.3418571,6.339,3.532
16,15-04-2011,427855.24,0,34.59,192.4225954,6.339,3.611
16,22-04-2011,368600,0,40.74,192.5234638,6.339,3.636
16,29-04-2011,378100.31,0,37.77,192.6243322,6.339,3.663
16,06-05-2011,423805.22,0,38.64,192.7252006,6.339,3.735
16,13-05-2011,410406.95,0,43.29,192.826069,6.339,3.767
16,20-05-2011,435397.19,0,43.95,192.831317,6.339,3.828
16,27-05-2011,444718.68,0,45.17,192.8365651,6.339,3.795
16,03-06-2011,531080.31,0,54.08,192.8418131,6.339,3.763
16,10-06-2011,600952.06,0,55.78,192.8470612,6.339,3.735
16,17-06-2011,581546.23,0,58.34,192.9034759,6.339,3.697
16,24-06-2011,569105.03,0,54.36,192.9982655,6.339,3.661
16,01-07-2011,608737.56,0,63.59,193.0930552,6.338,3.597
16,08-07-2011,634634.66,0,65,193.1878448,6.338,3.54
16,15-07-2011,586841.77,0,65.16,193.3125484,6.338,3.532
16,22-07-2011,581758.22,0,65.36,193.5120367,6.338,3.545
16,29-07-2011,582381.95,0,66.84,193.711525,6.338,3.547
16,05-08-2011,592981.33,0,63.96,193.9110133,6.338,3.554
16,12-08-2011,563884.47,0,67.09,194.1105017,6.338,3.542
16,19-08-2011,554630.42,0,68.83,194.2500634,6.338,3.499
16,26-08-2011,557312.01,0,67.51,194.3796374,6.338,3.485
16,02-09-2011,580805.33,0,63.44,194.5092113,6.338,3.511
16,09-09-2011,574622.56,1,56.99,194.6387853,6.338,3.566
16,16-09-2011,539081.09,0,53.68,194.7419707,6.338,3.596
16,23-09-2011,504856.97,0,50.39,194.8099713,6.338,3.581
16,30-09-2011,450075.31,0,57.61,194.8779718,6.338,3.538
16,07-10-2011,482926.93,0,48.91,194.9459724,6.232,3.498
16,14-10-2011,498241.06,0,39.97,195.0261012,6.232,3.491
16,21-10-2011,560104.16,0,46.99,195.1789994,6.232,3.548
16,28-10-2011,505918.21,0,41.97,195.3318977,6.232,3.55
16,04-11-2011,511059.95,0,33.43,195.4847959,6.232,3.527
16,11-11-2011,513181.31,0,29.56,195.6376941,6.232,3.505
16,18-11-2011,480353.64,0,31.73,195.7184713,6.232,3.479
16,25-11-2011,712422.4,1,31.39,195.7704,6.232,3.424
16,02-12-2011,530492.84,0,27.83,195.8223287,6.232,3.378
16,09-12-2011,574798.86,0,14.44,195.8742575,6.232,3.331
16,16-12-2011,679481.9,0,22.5,195.9841685,6.232,3.266
16,23-12-2011,950691.96,0,20.79,196.1713893,6.232,3.173
16,30-12-2011,665861.06,1,23.91,196.3586101,6.232,3.119
16,06-01-2012,564538.07,0,26.49,196.5458309,6.162,3.095
16,13-01-2012,508520.09,0,19.55,196.7330517,6.162,3.077
16,20-01-2012,474389.75,0,29.3,196.7796652,6.162,3.055
